1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997300000000000075e+00,1.292399999999999993e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997300000000000075e+00,1.292399999999999993e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.997300000000000075e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997300000000000075e+00,1.292399999999999993e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996499999999999941e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291800000000000059e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.648999999999999799e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.996599999999999930e+00,1.291700000000000070e+00,-4.647999999999999909e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.996499999999999941e+00,1.291700000000000070e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997300000000000075e+00,1.292399999999999993e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.651000000000000134e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
1.997400000000000064e+00,1.292300000000000004e+00,-4.650000000000000244e-01
